,ulevel,comment,score,uname,uid,score_predict
1352,5,三部曲中我觉得结局最感人的一部，虽然这部剧评价褒贬不一但是我还是挺喜欢的期待下次三年之约。,10,感觉看过剧,1474705031,9.997484775540828
1353,5,好评,10,白凤凰dreams,544658383,8.220858895705517
1354,4,我觉得不是很好看（,4,麦行Utter,1308101920,7.93915875272194
1355,5,各位，三年后再见，欢迎回来！！！,10,六道骸--神,133810265,9.235420766792565
1356,5,我觉得凳子的腿是小时候地震的时候断的,10,ss反悔,131676395,9.275831102936817
1357,5,遵循自己内心的想法吧，至少我觉得还是很好看的(⁄ ⁄•⁄ω⁄•⁄ ⁄),10,qqw78,473415454,9.972779123627433
1358,6,剧情真的没有吸引力,2,Sakura丿土豆,202689340,3.5331943787283473
1359,6,喜欢,10,洛音央,52877302,8.80814436734618
1360,6,看一部少一部,10,马柯里昂,36027409,8.606569009852587
1361,5,好看！二刷,10,陈宁且赖庆,646884791,9.616813120315232
1362,5,好看,10,zuzuzuzuz,167599859,7.892855468566868
1363,5,好看,10,陌诺星辰,493551232,7.892855468566868
1364,5,还可以,8,gai溜子dd,1232781155,6.799550307602083
1365,4,真的会爱，这样的剧情，画风，震撼人心的想法,10,零-难逃一婕,480189845,9.550350715679535
1366,6,真的很好看，可惜没去电影院。唯一缺点是因为电影时长原因有些地方没能讲的更加细腻，如果节奏在稍慢点就好了！不过，全程高能，音乐美术依旧没得挑，还有就是新海诚还是那么喜欢写个人对抗自然。题材很适合电影,10,荼华-荼末,108046289,8.08189322507317
1367,5,水平在线，主题曲循环,10,珺柏BoB,280559347,6.77932511729468
1368,5,短评都是差评足以说明所有。,10,提瓦特的一粒沙,86895633,1.2261257280704851
1369,5,太感动了，二刷的还是让我想哭，亲情，友情，爱情，都十分感动啊,10,夜黎月曦,1467620848,9.997430555024838
1370,5,吴迪,10,凌云高尔稽,510911242,5.714285714285707
1371,5,如果再长一个小时的话剧情就好多了,8,纤朦胧,1424728034,8.641242594979742
1372,5,音乐绝了,10,黄桃罐头芒果酱,76470163,7.499999999999992
1373,5,5分,10,初心sperd,395250554,5.879241493628919
1374,4,继承了新海诚的灾难观，纯爱片，音乐是真的神，不同风格完美切换符合场景，大大满足了我对灾难三部曲的期待，只是好希望有下一部，我一定会看的,10,乘风去御风来,694235685,9.906542567141353
1375,6,非常好看,10,开始怀疑了,65400333,7.892855468566868
1376,6,等待下一个三年,10,晚风的挽风,391569249,9.597239363719908
1377,6,感谢阿b，同时也感谢新海诚为弱势群体发声！！,10,阿卡林刘,551264339,9.838592977716647
1378,5,名气＞实力,2,Cc2099,554401561,5.887255979369748
1379,5,6,10,Fwillow,283805824,6.5778737700983845
1380,5,好好好,10,德皇の以风君official,700299229,6.805162257409744
1381,5,喜欢,10,chen六1,431886742,8.80814436734618
1382,5,每一次看都哭的厉害TT,10,希子今天欧了嘛,163147056,9.668032516477119
1383,6,画面好看，剧情拉胯，尤其是感情线，及格分吧,6,美樹_さやか,15638911,2.0491789491171
1384,6,满分佳作，BGM也很好听，suzume,10,李亦难,145698395,9.954509635959605
1385,5,少一颗给猫猫,8,Forrest_-3-,572660100,4.439819525672766
1386,5,没看过原著，单看影片会觉得很多情节只能理解为宿命吧，不然难以共情。,6,荷露凝,697453201,9.518241874725252
1387,4,好看,10,云今异,171637498,7.892855468566868
1388,6,比天气之子好一点，就一点,6,袖手的叶子,43108581,7.769080631077134
1389,5,我也轻生，没有什么牵绊，所以经常感觉消失了也没关系。如果消失前还能拯救其他人，那我也会毫不犹豫。,10,不打木暮,32343850,9.441056017884854
1390,5,爱了,10,山野雾崎_,411264203,8.896931891152603
1391,5,。。,6,殷乾TAT,351388075,5.956665929692672
1392,4,看哭了,10,花结的异世界之旅,2058352928,8.496931725738412
1393,5,好,10,鲜情,500874226,7.84091280164578
1394,4,。。。。,10,小咏解说,673657378,4.938227713092162
1395,5,不错不错,10,YAQ丶风夜,507850372,9.028164467503208
1396,5,不难看懂。电影欣赏者之间有壁，有的人也称不上欣赏者,10,久赧,352080942,9.667025832343153
1397,6,优缺点显著,6,快睡觉防秃头,387450182,7.970791845352529
1398,6,高开低走了！,6,东南西北岸,18203328,7.14625539134174
1399,6,一分给音乐，一分给画面，一分给主题，一分扣爱情，一分扣台词。,6,洛琪希__格雷拉特,37934097,7.093768093577707
1400,6,事实证明，不要手欠,6,一团裹上花生粉的麻薯,401688572,5.61709796352879
1401,6,期待下一版本吧,10,コード名青,106133516,8.609671215673519
1402,6,如果把草太删掉，闭门师改成母亲，铃芽跟姨妈有隔阂意外遇见门出走，一路追随猫猫经历各种事情，最后猫猫看开变回要石，铃芽也接受生活，于我而言会更安心。,6,依山错观澜,337395650,9.973820026790666
1403,6,画面好看，剧情也还行，讲自我救赎与成长，也探讨了灾害带来的伤痛。但是怎么说呢，感觉要石的故事完全没讲清楚，猫猫就像个爱情的工具一样，想要讲深刻的故事，但最后还是专注于所谓的爱情线使得没有达到想要的深度,8,暮北北好好休息,14616712,9.94035885962035
1404,5,不好看就别看,10,Urara小狸猫,372621050,3.295158724272155
1405,5,好看,10,香菜真的太难吃了,105085008,7.892855468566868
1406,6,好看,10,Bryce丶丶丶,319304824,7.892855468566868
1407,5,来了来了,10,citruslov,95231155,6.77419354838709
1408,6,难以想象新海诚能写出这样的感情戏,4,ロックスターです,97509422,8.815098206740906
1409,5,幽默，保保作,6,DK剑走偏锋,438846068,6.862403636405996
1410,6,完全看不到闪光点，只能给一分音乐一分画面，打满分的一律认定为水军和低龄人士,4,梦夕思今,166563689,0.21856999829843682
1411,6,一贯的画风，但是爱情线，，，一言难尽,6,龙鳞逍遥,27541989,2.848947534843622
1412,5,不好看,2,JH_Life,121902584,6.947796325571371
1413,5,非常感动,10,天地风行,48632934,9.31733037324823
1414,5,可,10,梦境的千遍,23952780,7.484223051105047
1415,5,爱奇艺看的，槽点太多，女主太任性恋爱脑了，没有搞懂男女主两人咋突然缺一不可了。幸好世界观人均好人，不然早出事了。离家出走跟玩一样，路人还都没人劝过，还有几个路人是说谁没离家出走过，反正感觉不如前面两部,6,芝士饼干是黑心,436803334,0.009335720648477874
1416,6,在电影院看的，音乐画面极佳，而且对于我饱含深意,10,江风萧,382052454,9.925178495653954
1417,6,新海诚的电影适合热恋情侣一起观看，这样就不用考虑剧情合理性了，不过怎么说也比天气之子要好,6,Dr_空空如也,35961261,6.939575004702608
1418,6,本来按剧情来说就只是还行的程度的电影,6,Aterleyn,33713814,2.541628078964907
1419,4,唯美的画面，美妙的音乐，灾害与神灵的拟物化；从小、一直对地震的感受为背景，有了人间的爱面对不幸，逐渐成长,10,-逍遥御风-,628512970,9.999989022185133
1420,5,和之前几部差距明显啊。。。,6,真红炼狱,8983233,4.19270851840405
1421,5,好看(｡･ω･｡)ﾉ,10,神道渊,385215502,8.499853448721145
1422,6,又一次在画面上登峰造极，很不错的一部电影,10,MS_LX,102735370,9.819655271192953
1423,4,不说别的前半其实感觉一般，但后半和结尾确实惊艳到我了，至于那些打差评。我确实不到看没看完，但我很喜欢这个结尾,10,喜多酱紫可爱,515587555,1.4197728385420538
1424,5,后段不喜欢,6,RAB-Boy,107962374,9.024337828638654
1425,5,好好好,10,你的工具爹,34874967,6.805162257409744
1426,6,电影院看了7次，B站再补233,10,星魂耀月,5964092,8.206631854716269
1427,5,没意思,2,俺来康康,538602444,1.2517462978485583
1428,5,为了这部开了会员，二刷！草铃！！！（＾ω＾）,10,0221meg,322008127,5.262150627848216
1429,5,加上弹幕大概看懂了，男女主感情线挺淡的，更多是女主作为地震幸存者自我和解吧，也是叫所有灾害幸存者都向前走。人类在自然灾害面前还是显得很渺小啊,8,账号什么时候注销,34315224,9.998978337567682
1430,5,6,10,好家伙小丑竟在我身边,351822478,6.5778737700983845
1431,4,还行总体上不错的，值得推荐哈哈哈哈哈1哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈灌灌灌dd,8,渲染的少年,650672390,0.37099238242698007
1432,5,莫比斯环的自我救赎，女主见色起意就莫名开展一趟奇异之旅，虽然有日本神话元素，时间闭环的技巧，但是剧情属实不严谨且并意料之中,6,量子小卡拉米,359983746,9.95386472760923
1433,6,哭得稀里哗啦,10,傻甜傻甜,1438830,9.937244663133185
1434,6,好看爱看多看,10,快意中老年,419727841,8.22787645055804
1435,5,期待下一个三年之约,10,雫波纹击刺,514075294,9.749989043739753
1436,5,写给经历过灾难的人的情书，只有自己才能拯救自己，感谢,10,三水YHot,394268101,9.446258969448847
1437,5,好看,10,微m,667753445,7.892855468566868
1438,6,精彩,10,伊利雅司菲尔,125227670,8.999900685271623
1439,6,还行，凑合看,6,全球第一狗子,360722725,1.159252345252546
1440,6,不会让人失望的新海诚,10,不黑的影子啊,5338238,5.818804902793369
1441,5,棒棒棒,10,荒田Aldis,172314396,9.98694268023504
1442,5,好看爱看,10,MAKAKE,434464253,8.728819955409504
1443,5,好看,10,风凌飞羽,475664878,7.892855468566868
1444,6,就是女主有点沙，猫咪什么都没做错,10,星光闪耀up主,419841113,2.9870676558421905
1445,5,太好看了,10,夜宵佰,527843911,7.425082640567448
1446,5,太完美的作品了！,10,素色涤,37690234,9.409122148731651
1447,5,好好好,10,别把我给看扁了大叔,152961845,6.805162257409744
1448,6,。,10,Rain-bowUN,205422131,7.484223051105047
1449,5,11,10,许彭林,433406048,7.823674475955605
1450,5,去电影院看了两次，三刷了，大臣太可爱了，能不能让我去当要石我去镇住蚓厄，换大臣出来和铃芽生活在一起吧。,10,攥着一颗小糖,435134071,9.514511829126302
1451,5,goo,10,晓煜Coco_,571341279,8.749999999999998
1452,5,谢谢感动！,10,知安则喜,352384508,9.410050007146037
1453,6,好看,10,蓝光虎,12861461,7.892855468566868
1454,5,111,10,小破孩sss,470720879,5.8823529411764595
1455,5,最后给自己的救赎真的很戳我，就是感情线很……,8,甘露露蜜璃,175578352,9.871229279474218
1456,5,没别的，最后真的感动到了,10,云显显fleciiia,33011764,6.100577304890056
1457,6,哭,10,茶茶Isse,507502506,8.931693904661865
1458,5,好,10,快乐荷叶饼,527068124,7.84091280164578
1459,6,不至于一星吧 打个五星跟一星对冲,10,saber灬酱丶,198557670,2.870373303449764
1460,5,震撼，太震撼了,10,FBYxyz,365677105,9.872821117480711
1461,4,有些感受总是太晚才能知道，继续加油走下去吧，总有一天还会相见的。,10,长灯依旧,456194805,9.955573426459186
1462,5,好看,10,毛毛不想,23188431,7.892855468566868
1463,5,不值，但情怀,8,一寸法師は马猴烧酒,607537001,4.93438451999768
1464,5,打五星咯，反正我喜欢就行,10,直追云彩只为你,46235642,8.94331079763459
1465,4,一如既往神作。,10,独坐月球看人类,524561219,7.5773812126321385
1466,5,电影院看的，真正的大作,10,hsjdjbdbddj,521723726,5.312796968222571
1467,5,啊？我就是个破喜欢颜值的。,10,senあ,319101265,2.7226285888083868
1468,4,中文配音绝绝子，太赞了,10,絕對拉風,129365849,9.605036404699545
1469,5,好看爱看,10,初音ミクを守る,581699253,8.728819955409504
1470,6,好看,10,MMmmmoko_想要画得好看,5808772,7.892855468566868
1471,6,画质和人设做的还行，就是剧情线做的有点割裂，没有讲清楚。,6,28195256801_bili,336167829,0.44304686486955513
1472,4,好感人，这是一场自我救赎,10,果果ang,443577146,9.932882339307055
1473,5,期待！,10,Fcrnme,396963399,7.594909558876093
1474,5,剧情好不好不知道，但是狠狠地掉小珍珠了,10,Veiのbae,168008273,7.484227428390096
1475,6,当二次元旅游片看的，从南九州的宫崎县北上，几乎跨越大半个日本到达本州东北的岩手县，感观非常爽（似乎和剧情无关x）总之整体还是非常满意的，但女主与她小姨吵架那段价值观多少有些接受不了，所以少给一颗星,8,腹黑の剑帝君,12356955,0.38870024789636193
1476,5,电影院看的，看到后面情不自禁的流泪,10,摸魚罢了,198408402,9.348650065639742
1477,5,画质音乐完美，一分丢在莫名其妙的感情线.....,8,玄机杰魂,31984378,2.9386330182098153
1478,5,我在大量眼泪中发现了少量的眼睛,10,凛叶泉奈,498181394,9.672364345476915
1479,5,以灾难之名，引人深思,10,晨GD,244905894,8.77801410465523
1480,5,终于等到了！！！上一次看就觉得很棒，特地来重温！,10,薇欧瑞儿,411500183,9.91153666494048
1481,5,好看,10,白猫sur灬,439072860,7.892855468566868
1482,4,期待下一个三年,10,萌新_,508519373,8.765896737282235
1483,5,算是救赎了下我（,10,随便看看646,381780911,9.261332769765856
1484,5,期待下一个三年！,10,某科学的大铁锤,109609871,8.765896737282235
1485,5,我出发了,10,易憬渊-Drench德兰茨,518214078,8.715034965034961
1486,4,不错的电影,10,椎名小姐,691819321,8.331813191631296
1487,5,好看,10,全能的小鸿砸,1759429958,7.892855468566868
1488,6,删去爱情线，或者把爱情线充实一些，都会是更好的作品。但现在表现出的 既要还要 属实是有些拿捏不准了。,6,愉悦的洋芋,17425863,9.630020728621167
1489,5,表达主题很不错，不过感情线处理得很尬，隐喻要素做得不够明显，因此没看懂的人会觉得很懵，想表达的主题很多，显得整体过于凌乱，连贯性不够。个人很喜欢这种灾难治愈与希望的主题，前期张力不太够。总体来说一般吧,6,藤乃的仙贝,442063140,8.813908274109645
1490,5,男女主的感情戏太僵硬了，其他配角的人设也没立起来，纯工具人,4,方月君,351233710,0.20922087886225071
1491,4,看不太懂emm,6,元台,1420776466,1.4277959259758999
1492,5,good,10,邱浩霆,347885127,8.955780500799143
1493,4,不知道为什么差评这么多，但是我很喜欢这一部，新海诚作品里最喜欢的一部,10,史捞湿,1665834515,9.658817206354154
1494,6,还行，抛开恋爱这点不行,10,泠影丶,174497850,3.5157590938249337
1495,5,有些和帅哥美女光坐一块甚至见一面都会心动要v的人，说不理解感情线怎么来的，这点我是真不理解,10,緒山真尋子,431167767,5.513161334487994
1496,5,没说法,4,全光闪闪的老年人,16326404,7.499999999999996
1497,6,时至今日依然想让新海诚给我退钱,2,看最多的番嗑最多的CP,7102933,8.800707952096781
1498,5,你说的对，但是主角不玩原神,4,早飞,486231955,0.8254746310817873
1499,6,新海诚最新下限,4,迪奥酋长,6314308,3.388110622588023
1500,5,音乐多给一星，电影院里也就这个音乐一开始给了些震撼，其他的东西就...影就讲的虎头蛇尾 什么都没交代 但就是完事了，要石的设定就抽象，第一开始的大臣一下就拔出来了，后面的小板凳怎么这么难拔。剧情一坨,4,JDMmmmmm,369861810,0.0017822875317707876
1501,5,我只能说差强人意，没有很大感觉,4,窃惬,437319067,1.2679315169763594
1502,6,男主这个姓，简直就是日本家族传承悠久的神棍世家。剧情看着还行，但日本人总不能一直用人柱镇住地震吧？那个把人（猫）献祭的现状就打算无视下去一代代往里填祭品嘛？在我看来那不是地震的黑龙，是核辐射的黑龙。,6,蕾雅蓝顿,8195018,9.242780961608174
1503,5,音乐画面满分，剧情一坨，不去电影院看毫无意义，因为能拿出手的只有画面和音乐,6,快乐的某哈,512142771,0.8075196073975022
1504,6,中国没有失去的30年，也没有在走下坡路，无法与这个片子共情。画风精良，故事一般。,4,格心雨稻田,31326954,7.2544742317029645
1505,5,构思,4,弓长人几币,1351827226,8.135426889106963
1506,5,好，感觉如果去掉爱情线也不错      ——一个昨天失恋的人,10,北落师门-Try,327608566,9.552098782105755
1507,4,欢迎回来！,10,Spadon,1919134823,7.984817115251893
1508,6,好好好，锁分是吧,4,Max_bizcuit,109379721,6.123712599392494
1509,6,质量依旧顶呱呱,10,悲欢替换,28501389,8.472285393451335
1510,4,欢迎回来,10,B閃01電T,1826354880,7.984817115251893
1511,5,在电影院哭了,10,春光之境,350182419,8.209774146783355
1512,5,愿你我都做生活的高手,10,北宇治平泽唯,8383048,9.760314428746943
1513,6,深夜一个人独看，还是泪流满面。,10,yuziduo,1907638,9.728182451261878
1514,5,好好好,10,有丶小饿QAQ,20692227,6.805162257409744
1515,5,.,10,我是裁判机器人,415398642,7.484223051105047
1516,5,10,10,希儿-彼岸双生白希,1804464144,6.405905311386382
1517,6,新海诚的作品画面依然很美，剧情老实说一般。希望不管是国产动画电影还是霓虹动画电影，在把画面做的好的同时，也能讲一个好故事。,6,雪语知秋,288116646,9.423857259949695
1518,5,在电影院看时有点不太懂，如今深夜二刷，愈发觉得之前错过太多细节。,10,Perseids08,499634070,9.55862179757647
1519,6,小芽苗,10,九尾人柱力鸣人,268529371,5.514345915328508
1520,4,nb,10,翻翻翻翻翻翻,282213569,8.364485981308407
1521,5,！！！,10,杠不过就跑,166605024,7.166473737519887
1522,4,听说报看，先给个中评,6,耦向练习生,2143641836,3.609945983281504
1523,5,画质画面都很棒，治愈系列，剧情结束略显仓促，可以再丰富深刻一些，两个猫—要石结束的有点突然。,8,帽子-戏法,477508441,9.98059263648827
1524,5,看画面还行，剧情看的难受,6,风吹过世界,491792022,2.129601501999959
1525,6,真好看！需要带着中立的眼镜看呀～,10,birdo0,39858161,9.213425367050775
1526,6,什么都好就是情感线不好,10,炒饭998,8890825,6.1727076206956
1527,6,看完之后只是觉得画面很好，然后一脸懵，剧情转变的有点突兀，猫上来变了就跑，猫能说话也不说清楚，好几次差点害死女主 还跑上来说喜欢女主 猫猫很可爱 但是我完全无法共情  新海诚还是那个讲不好故事的画家,8,小马爱吃零食,400911459,2.740189450572643
1528,4,呜呜呜呜呜呜,10,无骨鱼爪,1798056824,7.484223051105047
1529,5,好看,10,wemmmmw,495850718,7.892855468566868
1530,6,没有限于经费，可惜限于时长，没有更清楚的描述男女主的感情,8,望天树望天,194598776,2.3384689297521346
1531,6,超级治愈啊！,8,白泽君的格子,40180163,9.450404756912254
1532,5,电影院看了一遍，后面手机又看了一遍，感情线怎么说呢，太莫名其妙了,8,突然想起名字了,382831389,1.3188045479189814
1533,5,我的评价是我的评价,8,--键已坏,474797139,5.196925954880526
1534,5,很好,10,Stjernerz,2112801219,8.600616466777513
1535,5,之前在电影院看过，今天再看还是很喜欢,10,小晴天不是那朵云,478963445,6.770870404350066
1536,5,音乐画面唯美，立意深刻，不同阅历的人看文学作品的感悟是不一样的。希望未来的自己能够不负现在的自己!,10,苏苏哒,475108071,9.799818589553453
1537,6,还是这味 只是可惜这部没能去电影院看 实在是遗憾,10,搞什么呢兄弟,2906439,2.1142279324520996
1538,6,很好看，也有突兀地方吧。,8,永远喜欢吃货,187880043,8.259189253694606
1539,5,很好看！！,10,阿权要努力,508294445,8.610595139823534
1540,6,太棒了，终于上线了，还是很好看的。,10,空之筱,183599104,9.589455300980367
1541,5,说是人心之重定大地，其实人心定到了过去、现在、明日的生活之中。换点网络上实际的说法：“有的人诗不懂，文不懂，故事看不懂。给它个动画片它就觉得能懂完了。”,10,梦断半日,160268792,3.932935326566971
1542,6,喜欢女主的勇气，也心疼草太错过了教资hhh，又要等四年了,10,九吾,49813712,9.793793973625354
1543,5,比以往单讲爱情来说倒塞了其他的东西进去，但剧情确实写的不太行开头也太唐突。不过说实话女主配音什么的比以往感觉要好多了，印象算是比较深的一个人物,10,mind-million,399929724,0.15295343897140268
1544,5,好看,10,清风挽笑Iove,426626029,7.892855468566868
1545,5,好看到爆炸,10,减肥药ytjdtc,34585042,7.559626291044847
1546,5,女主爱上男主的感情莫名其妙的，我是不能理解的,6,醉卧红尘间,44708095,2.1264560470000893
1547,5,....,10,花游尘墓,242711476,5.793905817174506
1548,4,1,10,代同学爱玩游戏,267668271,5.2803325079589545
1549,5,说实话一般,6,老大的老黑牛,621197697,5.999436143219617
1550,5,三年之约，这大会员冲了！！！,8,桜怜醉花兮,219870571,8.771480395243902
1551,5,111111111,10,naozibutaihao,335150039,5.0
1552,6,一般,6,蓝天dt,208893739,7.484223051105047
1553,6,满分,10,心洋呀,294962589,9.43254817987152
1554,4,在电影院里看过一次，感谢B站，能让我在家里再次看到,10,DT灵狐,2000978382,8.765815025343338
1555,6,剧情不行,6,滑稽树上滑稽人,62018819,2.6477295678139603
1556,6,电影院看过了 终于在啊b这也有了 老规矩来个5星,10,阿祥阿祥i,353497127,2.484318991126684
1557,6,画面制作，细节拉满，感情线缺少，那猫设定崩坏,6,南柯の忆檬,365641240,2.782525048226079
1558,5,关于我i兄弟变成了我姨父的故事。看完之后很感慨，一个boymeetgirl的故事能够被解构成这样，诚哥看好你。,10,高町奈叶,6161,8.480988086684643
1559,5,我觉得还算可以吧，和故事的主旨有关,8,寂静之主来了,1926083980,4.77607970508795
1560,5,感谢,10,等想好了再告诉你,51555440,8.655539251650765
1561,6,五分,10,新生的一茬韭菜,38413107,5.70775275836705
1562,6,和宿舍的室友一起去看的，他睡着了，我拿着手机看小说。但是后期特效挺好的，场面很大，剧情硬伤太多了，很多不符合逻辑的地方，太赶了。结尾还行,6,中正街第10086边后卫,177928817,0.0023940080359075022
1563,5,在全篇结束放出主题曲的时候，我在电影院的凳子上被震撼得动弹不得。音乐拔高了这部片子在我心里的地位。,10,咖渣啡,651933,9.72108375434736
1564,4,铃芽之旅特效啊，剧情啊各方面还算Ok吧，给五星就算是对新海诚三年之约的赞许吧,10,林-雪-芸,2104609657,8.87670632953257
1565,5,好好好,10,Run栗子,322871503,6.805162257409744
1566,5,好耶，是门子，但是感情线有点莫名其妙,8,无甘,352937876,0.8624226277454661
1567,4,自我救赎之旅，特别是最后一句“欢迎回来”，说出了多少地震之后人们的内心。,10,春树丿常青,1130587340,9.97372127330048
1568,5,新海诚给我们带来太多了,10,予你成歌_,252890406,9.11578973212203
1569,6,虽然感情戏有点突兀，但是还是好电影。,10,ASKREI,33194751,7.471251673438424
1570,5,你永远可以相信新海诚给我们带来的每一部作品都是顶级的！！！！,10,舞月秋宇,412749858,9.79155492753306
1571,6,愿世间的美好都能再次相遇,10,终殛灬LOVEDING,108308794,9.994111358319547
1572,5,，,10,小孤独IO,693359163,7.484223051105047
1573,6,猫猫！我的猫猫呜呜呜！,10,名称被盗了,9842928,9.08687978304263
1574,6,但看电影的话其实还算及格线以上，但不符合期待，剧情上的处理相比于前两作是有明显的问题的。希望下一作新海诚能够有所进步吧，观感确实差了一点,8,御坂10056,352455447,0.10256817408601626
1575,5,画风质量在线，就是剧情一般，完整看下来很尴尬。猫也没做错什么，女主感情线也是突兀。所以是感情还是内疚，主观上内疚多点吧。但亲子戏也有问题，属于无理头，圆不回来。很勇敢但家庭教养有问题，小孩子脾气。,10,白亦无非,251595364,1.180095498297753
1576,4,我是从这部电影开始二次元人生的，之后才去看新海诚其他电影的,10,行走阿鑫,3493118120823669,9.21476835762983
1577,4,好啊好啊,10,viewer-just,3461570011072817,8.159467390771239
1578,5,我实在找不到这部电影的亮点，在电影院看的挺无语的，冰菓的剧情我都能看下去，而你这。。。,4,亚撒西内_,401601522,0.014910838820328953
1579,5,绝对神作,10,如德芙一般的,1344477671,8.874074074074072
1580,6,画面一如既往的好看，剧情一般,10,清く正しい射命丸,488825607,7.347570357246945
1581,5,666,10,飓风亚瑟,438332532,7.30103806228373
1582,6,很单纯的故事，很单纯的感动,10,axelfire,3214246,9.922811739157753
1583,5,好好看,10,迪路兽与你,307356782,5.412450196334425
1584,5,好看，感染力强，泪目了几次,10,索大啦啦,490778855,9.955343848628079
1585,6,坚定觉得这部电影离封神差个铃芽把自己变成要石插进去陪承太的结尾。,8,研究所前所长,89056081,0.9416365510404989
1586,5,赞,10,阿泷a,405844004,9.481488522408629
1587,5,.,10,超级困困侠_c,172198806,7.484223051105047
1588,6,顶级水仙 suki——感情描写我也很喜欢,10,骂灰原哀的都死了,30274080,9.688333789224055
1589,5,好看，爱看,10,小邪神ミ,520714235,8.728819955409504
1590,5,爱！,10,六级无名B站用户,2083981457,8.896931891152603
1591,6,5555555,10,Nomi子衿悠心,431164518,8.333333333333329
1592,5,。,10,有雨末日,437739612,7.484223051105047
1593,5,不错,10,t天魔幻,287271298,8.401798224124736
1594,5,比天气之子好看一点,6,Ang归途,299505665,8.723800477574223
1595,6,henxih,8,傲娇的惣流,156950384,5.0
1596,6,好看,10,Cathy萧,9832053,7.892855468566868
1597,5,画面六分 剧情一分,6,Y__OD,457853756,2.953413646156636
1598,6,6,4,鳄鱼不干坏事,323161874,6.5778737700983845
1599,6,虽然有些地方有点尬，不过还是蛮打动我的，结尾拍的太好了，去影院看了两遍，每遍都很感动，曾有痛苦到以为熬不过去的时刻，看到这段得到了宽慰,10,男神美颜盖世,15452358,9.990642051262324
1600,6,给个5星吧，因为最高只能给5星,10,御坂10659号,27789461,2.903706571238284
1601,5,6,10,小灰想吃饱,85623702,6.5778737700983845
1602,4,就满分 ，第一次电影院看的时候很多都没看懂，，还和别人吐槽了一些，于是看了看观众评论说的细节，然后就去电影院看了第二次，对不起！这次给我震惊的头皮发麻。,10,True肥来啦,243167928,0.38525012110422807
1603,4,新海诚太牛啦！！！,10,-Vivi程-,492014096,8.360048510438657
1604,5,这几年来最喜欢的电影,10,frappadingue,414267865,9.435138202619786
1605,6,好,10,言wxxin,285111860,7.84091280164578
1606,6,好看爱看,10,秋叶火苗,209716501,8.728819955409504
1607,6,影院的观感真的很棒，音乐画面的搭配还是那么的精美，让人不由得起了鸡皮疙瘩,10,拜拜阿比君,17644949,9.721824246318233
1608,5,好,10,节能自爆冷酷话骚,297632657,7.84091280164578
1609,5,满分满分捏,10,皓月翱翔lhx,379326253,9.926830336206468
1610,6,我c了 太喜欢了 刷了好几遍了我受不了了,10,Siesta-暖,17389327,6.715713626732127
1611,4,还可以吧,8,只是一个友人A,1561910994,6.799550307602083
1612,6,⑥,4,何似在ren间,350904959,8.333333333333329
1613,6,真的很爱这部。,10,猫咪卷羊,32668455,9.311778582397173
1614,5,特别喜欢铃芽和十二年的自己和解这一片段，铃芽也是我在灾难三部曲里最喜欢的女主角,10,枷木kk,53728601,9.81464827500363
1615,6,节奏和剧本还是有进步空间，但比之前新海诚偏奇幻类的作品已经有明显进步。不过个人还是更喜欢他的现实都市爱情故事。,10,两仪龙,80808,9.128984261515109
1616,5,剧场还是老一套,4,可爱诺言,279368571,7.014236834421257
1617,5,现在这评分逆天，上9都难,6,原神星穹铁道代肝沙砾,1991414179,7.815428926108822
1618,6,满分是看颜值和动画组的辛苦打的吗,4,世界总是围着猫猫打转,89572495,6.307478022819284
1619,5,这部剧情着实有点拉，希望新海诚下次再给点力吧(눈_눈),4,圆的吼姆拉-,499106573,3.4103361283912825
1620,6,除了画面依旧精致外，9.8是不是太高了，剧情究竟讲的啥，一见钟情？莫名其妙的旅程，莫名其妙的灾难，莫名其妙的解决，结果是只有工具人猫咪受伤的世界达成了。。。,6,叶鹤华之章,43170986,0.04804224639809562
1621,6,剧情一般，但作画与音乐在线。,6,老大峡,18725686,7.709380273296411
1622,6,这剧情能9.8吗,4,蓝了天_白赴美,313072420,6.878370516958005
1623,5,不及格还是及格，这是一个问题。原以为那是一个起点，没想到是一个巅峰,6,不拍吻戏的樱岛麻衣,360401497,1.5245754274143541
1624,6,歌好听，画面好看，没了,4,心叶叶叶叶叶叶叶,22720969,8.80900489471059
1625,6,画面和音乐不错,4,真是可爱呢233,242450480,9.330546860715744
1626,6,1:31:40，替自己姐姐养育十几年的孩子，到头来跟一个没任何关系的男的跑了，真心替姨妈难过，为了孩子到了40岁也没有谈恋爱结婚，心里只有铃芽这一个孩子难道还不够吗，快把姨妈的青春还给她！,4,绘云中月,354904227,0.5947577250051661
1627,5,画面音乐真的顶，但是感情线真是一言难尽,6,帕朵--菲利斯,512979866,6.994902959918758
1628,5,没有草太先生的世界，我好害怕( ᵒ̴̶̷̤໐ᵒ̴̶̷̤ ),6,电次之痛,483174755,7.313294904152673
1629,4,评分是给作画和配乐的,4,----kokomi----,1107236214,8.630519042013558
1630,5,除了感情线都挺好的,6,饕餮猹,505121803,8.05800760544209
