,ulevel,comment,score,uname,uid,score_predict
1516,5,极度若智的感情线和亲情线，两分给画面和音乐,4,Getty的阴谋,441656130,5.141429260015319
1517,6,不解释，新海诚nb,10,消嘤器锤嘤嘤怪,325703420,7.707618495445346
1518,6,值回票价！说是神作吹的有点过，多少有些瑕疵，但的确是优秀的作品，给5星,10,asdfnice,14827018,8.983136219626665
1519,5,傾心,10,虞戲時,99990081,8.333333333333329
1520,6,整体看来依旧还是重小节而无大义，虚假的美好之下掩藏精致利己主义，这种意识产物还能被推崇，只能说对面文化输出做的确实好。,4,颠不乱,11297020,9.998463568752618
1521,6,好好看，当初没有去影院看一直等……真的好好看好感动,10,曼曼家的猫,17464183,6.626068814597609
1522,5,"依旧是最美的风景,最美的人",10,玉笙し,276299494,9.89274707041234
1523,5,不能理解男女主感情发展之迅速，女主用自己换男主更是离谱，明明啥救援方案都没有就一股脑的去了，要是再打磨一下会更好,8,沐浪的人,478075875,0.4426104813717846
1524,5,评分两极分化，但是我电影院三刷看下来是挺喜欢的，只能说各有各的喜好吧,10,白砂糖拌巧克力,491203149,9.748302817239795
1525,6,遗憾之作,6,考高分滴人,210134967,8.75794665512337
1526,6,我觉得可以哈,10,耶darling,36426696,7.484223051105047
1527,4,说实话观感还行,6,makozjj,1886330727,4.098935579623168
1528,6,新海诚的电影总能治愈我，使我浮躁的心平静下来。,10,最上川_,109460314,9.995530791843102
1529,6,大臣好惨，就不能想想办法换换班吗？让大臣能时不时出来透透气,8,御景柚姬,2540899,7.009763744632048
1530,5,新海诚这次果然也没有让人失望呢！期待下一个三年了。,10,向阳的鲸鱼,482165897,8.399282343950889
1531,4,看到最后蚌埠住了太感动了,10,某科学的超自然,511196259,7.793404529468361
1532,5,很喜欢！,10,林克百合子,501288100,9.259649464392876
1533,6,最后一段做得太好了,10,此名用只于展示,33388839,8.121953748368933
1534,5,新海诚巅峰之作！！！,10,Phantomさん,342025588,8.952535968174367
1535,6,顶了天4分,8,寒炎五月_Official,49875661,5.685218741404628
1536,6,不失为一个故事,10,迎风狂歌,102655686,9.437073855288222
1537,6,再看还是觉得好看,10,伊花之甸,40576623,5.2606065446394155
1538,6,有优点也有缺点，但总体瑕不掩瑜,8,啊啪啪啪啪呸,4027328,9.999357710375916
1539,5,太好看了太好看了太好看了,10,乐屁里爷,281186340,7.30410852590391
1540,4,已经6刷了，这部电影真的见证了铃芽的成长，有一种百看不厌的魅力，真的很神奇。,10,聪明的寻呀,1857769206,9.75830797610829
1541,6,剧情差点，画质无敌，电影院看效果更佳,8,七星白嫖怪,407038871,3.5054505829557705
1542,4,╰(*°▽°*)╯,10,风之伊甸,1119644577,8.666666666666663
1543,6,实际看来之后感觉很好看，可能本身共情比较强，而且剧情与自己和解的最后也恰到好处，又是为新海诚电影流泪的一天。三年后再见了，青春！！,10,一只迷拟Q,32685775,9.998726072138977
1544,4,太好看了吧,10,长安归故里02,481208698,7.425082640567448
1545,6,作画和配乐一如既往的优秀，尤其是配乐真的是一响全身起鸡皮疙瘩，剧情有些太过紧凑，有不少东西都解释的不太清楚，所以导致观感上让人觉得剧情有点迷，但是仔细看的话也还是可以的,10,大肥猫瑞瑞,420282553,8.873013091991671
1546,6,不是神作，是个好作品,10,睡不醒的大白菜,12499768,6.835901347347103
1547,6,很好的电影，使我的椅子旋转！,10,勤勤男子,277239966,9.702534806238996
1548,5,又一个三年,10,TheShan丶,65205994,8.454216954737813
1549,6,不愧是诚哥的作品,10,-神之抉择-,349784225,9.04772924577262
1550,6,整体还不错 还是新海诚类电影 不过还是感觉没有什么突破  期待下次新作有所突破,8,正逍遥,24651759,8.406805751129152
1551,5,喜欢！！当时去电影院看了两遍！！,10,阿若ava,438871411,8.540740339819761
1552,5,又是锁评分 干脆把评分系统取消得了 纯属多余 然后就是画面背景音乐都可以 就是剧情 人物叙述太少了 两小时感觉还是短了 给个及格分吧,6,蝉時雨ing,313750070,0.20049970619154922
1553,5,不管怎么说是比天气之子好多了...,8,爱发抖的刘亦博,457344076,8.374419725928517
1554,5,好看（哭）,10,我推炭治郎怎么你了,442203750,9.132469286161356
1555,6,好看，留条评论纪念一下,10,喝茶的典必殊,198350728,8.964194228712723
1556,6,感情线讲述的有些可惜了,6,墨小阁oh,11769500,8.107107086178546
1557,4,完美的电影,10,丶清兵卫,1742098321,9.34142822947577
1558,4,有独特之处，但总体。。。尚可吧,6,跳舞的月牙,113598720,8.736235472149223
1559,5,太好看了！！！,10,汐风不是西北风,38762878,7.1027553164000885
1560,6,诚哥的集大成之作，电影院看完一遍，了解了小说中的删减内容，时隔半年再看一遍依旧非常感动。抚平伤痕，再向前，“我是玲芽的未来”，已经注定的未来非常美好。,10,All_too_well_blT,93722158,9.99995037920473
1561,4,救赎！！就要救赎！！ 我cp好甜好甜好甜,10,奥汀激推bot,1386454277,9.972116606535321
1562,4,真的很不错，后面看到铃芽和小时候的自己见面时的场景，更是催泪。新海诚的作品是第一次接触到，感觉非常棒，我还会去看他的其他作品，并且分享给身边的朋友们看，同时也期待他的下一个作品。加油！,10,逆袭の王子,1393402706,9.999896656003818
1563,6,感情很充沛，但料却过于寡淡，让人摸不着头脑。,6,夏洛克·福尔摩斯先生,18419728,6.351027769378508
1564,6,我们能做的从来都只有自己解救自己，从往生到来生！,10,深蓝评测,252682926,8.551259624997757
1565,6,一般水平,6,白蔷薇之夜の,33732382,4.558589185169439
1566,5,已白嫖，反正我百度了才知道铃芽他妈死于自然灾害，因为这点我结尾都还是很迷。感觉这个可以讲清楚点。共鸣是完全没有的，感觉就是在体会诚哥个人内心小世界。全程音画硬撑，这点真觉得还不如天气之子来的直白,8,死翼阿萨斯,352610694,2.3629196048880674
1567,5,yes,10,SSTEAANLLEY,425710886,7.484223051105047
1568,6,给个及格分吧，老实说我更在意猫猫，主体如果不是讲爱情而是讲阵石猫的故事我可能会觉得更好看orz，阵石转的真的好随意啊，这样转感觉弄个什么千年乌龟镇守不是一样很稳妥嘛，活的时间也长，还跑不快（x）,8,我想有只橘,5921161,0.12544564523415902
1569,5,两次影院，一次线上，好看的哩，好哭的咧,10,Hufflepuff721,47572609,9.541908711022595
1570,4,222,10,8级萌新求带-世界树,485749875,5.384615384615378
1571,5,一般，和朋友去看的，画面不错，但感觉不会和三体一样锁在了9.8分的恒纪元吧,6,八重-雨鸣,287299465,4.556305571580496
1572,5,你可以永远相信新海诚,10,寒晓晴_寒寒,497166601,9.32451467111137
1573,6,活着就是对生命最好的诠释,10,杰拾,29152934,9.94304250592734
1574,5,1111,10,浪里个浪の机,298997064,6.842105263157887
1575,5,贡献过电影票，剧情不是很喜欢,6,老侯家里有猫,34521589,4.155923388000588
1576,5,感觉逻辑上存在一点小问题，比如女主小时候怎么进入的往门？（是我没仔细看吗）,6,可乐芬达和Q趣儿,396874862,0.711039063150537
1577,4,一般，场景很美,6,波波爱吃啵啵鱼,506560777,9.336587494078492
1578,5,没啥特别亮点，除了画质好。若论奉献精神，当然是猫咪。,6,夏日又来,609758808,7.793010169642665
1579,4,圆梦打卡,10,會飛的張さん,378642767,8.586394192699673
1580,6,除了感情线有点突兀（不过我也相信一见钟情啦），其他都完美，很感人的一部剧,10,冥龍,2069618,9.926882039405136
1581,4,画面音乐都可以，剧情实在有点突兀,6,巴麻美颈部保护协会,661567884,3.3205027281739943
1582,5,勉强给个三分吧，画风特效都很好，就是剧情比较拉胯，太紧凑了，个别的地方剧情里都没有介绍，就感觉是“这段剧情不需要过多介绍直接掐掉”，然后就是看完了都不知道他剧情究竟是要干什么，拯救世界还是无脑恋爱,6,想次查尔的辟谷,482706654,6.745010158071274e-05
1583,5,这个非常好看,10,施子helen,33401938,7.892855468566868
1584,4,自我救赎，与过去和解。或许曾有过风雪之寒，离人之痛，但未来阳光耀，风景丽，于是，出发吧。,10,沐日子天,506057572,9.99328616292389
1585,6,看到一半我突然意识到 虽然两个人的感情描写寥寥几笔，但是在第一印象不错的前提下，铃芽是被自己攻略了（各种吊桥效应），所以在我们眼中她显得很冲动，很不理性，不过 仔细想想 身边也确实有这样的人。,8,最后的白月牙天冲,11091977,9.9986684258125
1586,5,看一次哭一次,10,红之月,1852200,9.181550145148927
1587,4,有意义有深度就不错,10,方心木木,388146670,8.326686013679886
1588,6,大臣去哪里了,10,虾仁灌汤饺,12970238,8.493288426012107
1589,6,电影院看了两遍，很喜欢,10,奇数和自然数一样多,65479,9.207377228425786
1590,6,不知是以往作品看得多了，没什么感触，能吸引我的只有音效，传统的相聚分别又相聚的剧情，惯用的手段了，玩的就是个距离感，有点麻木了，画面很美但没有前作来得经验和精致，可能被生活磨平了棱角，啃不动番了,6,GivKer,13184862,9.998434773396967
1591,5,逻辑有些地方不合理，前一小时太无聊，但是后面挺精彩,10,世不恭-lv,628504467,0.5065351158706111
1592,5,感觉剧情很赶，女主人设和感情线都没解释清楚，但画面和音乐都很好,6,嘟噜个脸,375073951,5.93807898391259
1593,4,新海诚，神！,10,bili_93513914132,521184555,8.144734970325601
1594,5,锁分好玩吗,10,单堆浮茨滴小狐狸,548412912,8.112008684134361
1595,6,二刷,10,narcissu_,30097109,9.522267206477732
1596,5,一般，画面精良但人物降智,6,zerplion,407471085,7.586912105230042
1597,5,只能说这个剧情比欧布奥特曼的原生之处也好不到那里去，特利迦和时王都比你好，现在我可以吹爆这两儿。两分给这个精美的画面。,4,江汉路真寻,520164857,0.12939763696770856
1598,5,苟王看不懂,10,水水水水水水水嫩,589089436,3.050772399585858
1599,5,难评，可吐槽的地方太多了。,6,玉阶冷缘,223981473,1.9106328348555546
1600,6,电影院看的，剧情只能说是差强人意，有些情节莫名其妙，感情线也很赶，女主对男主的感情太突兀，动画制作一如既往是加分项，大场面也有,8,不夜城的berserker,45942200,0.005965082932933852
1601,6,影院看的，就姨妈实惨,6,月芽湖香雪,4796949,6.075835639968865
1602,6,三年之约不负众望,10,黎昕昕-LOVE,389484191,5.940042492412997
1603,4,蚓厄爆发的时候真是震撼，音乐也特别有带入感,10,LingRenWuYu,1682589801,9.925649763822731
1604,6,三部曲最喜欢的女主，除了感情线不好，画面音乐超神,10,监管君,10936660,9.787542657091139
1605,5,最喜欢第一部，看完后有种说不清道不明的失落感,10,岚隐隐隐,347145924,9.96370457242929
1606,5,还是影院震撼，画质更好音效更立体,10,牵线风筝呀,411307179,9.819502510705096
1607,4,超棒！,10,森-瑶_,66862910,9.632746748278498
1608,6,可以三星给画面音效，扣的懂得都懂,6,北风鸮,291989189,7.334755378514542
1609,6,是谁还在里面出不去哭，后劲真的大qaq虽然也有不足但给我的那份感动是深刻的,10,讲针我似非酋,358629343,9.996676565042405
1610,6,只能说中规中矩，但有些地方实在太降分了，结尾挽救回来,6,つき紅葉,38908255,3.4383432647772114
1611,6,搞什么公路恋爱？我要看青春校园恋爱！,6,染血の彼岸樱,27535484,7.38812875701127
1612,5,最大的槽点就是铃芽见色起意，新海诚想讲好亲情但也没讲好，但最后的高潮部分又很好,10,不好意思这里满人了,484611005,3.6638153724316522
1613,4,2,10,李寒衣1314,498965056,4.908374981069201
1614,6,两分给音乐跟美术，剧情一般。,6,纱雾灬老师丶,350999131,5.332066860978112
1615,6,剧情略显儿戏，人物动机莫名其妙。,6,小马教驻地球大使,38509831,0.20730274803968607
1616,5,可以嘛,10,酒曲s,393663356,7.484223051105047
1617,5,不带脑子看还是不错的，音乐画面都出色就是剧情逻辑有问题不能细想。,6,核橘变,194995991,2.3772618301891777
1618,6,爱，能让人长出血肉。可是猫猫的意义在哪里呢！,10,听咱一言吧,104096793,9.567174873634045
1619,5,4星,8,米特奥拉hdk,372592405,6.541092325170069
1620,5,不当爱情片看不就好了，中间大部分都是女主的愧疚以及战友情吧，我觉得设定很不错ε(*･ω･)_/ﾟ:･,8,一颗大大大白糖,32993415,3.5462745132645934
1621,4,很吸引人,10,孤独の时候,411909836,8.658744482229519
1622,5,好看，三年之约诚不负我,10,知名演员盒宝强,611453729,8.112479289644401
1623,6,一分画面，一分音乐，一分情怀，话说这评分是不是被锁了,6,凤与驴,332350401,2.2711936549019374
1624,5,我不是以爱情角度去观看的，整个观感下来还算不错的。我最共情或者说是最喜欢的是铃芽个人小时候的经历，特别是结尾那段铃芽和小时候自己的对话。我还挺喜欢的有空去补补小说*^o^*,10,憶憶林,475058522,9.999504300707384
1625,6,在B站又看一遍，四分给画风和音乐，但是草太和铃芽的感情线实在是太突兀了。,8,刺激味物品一生之敌,145623276,3.0505042599242813
1626,5,都很好，除了男女主的感情太过于突兀太过于快速显得有一点，额那种恋爱脑的感觉特别，是在说那个我很害怕那一句看到那一句的时候沉默了其他都OK很好看视觉也很震撼就是感情线过于突兀！！！,8,lemon-417,1266968533,8.944561859282098
1627,5,平衡一下那些无脑给一星的，画面和音乐一流，但剧情逻辑有点怪怪的,10,长安-建安,634453445,0.7988700231186574
1628,6,感情线比较混乱，不如不要恋爱情节,8,幻想者_腐木已朽,28798440,2.1421732804923534
1629,6,这电影用一句话就能形容  感情掩盖大部分瑕疵,8,嘛_啊啊,204419115,9.190428572426573
1630,5,你锁到9.8你自己信吗,4,无所谓的名称233,439070655,8.703419746277305
1631,6,真的很好看，看不懂的你就别乱说吧，玲芽到底为什么会觉得草太熟悉某些人你们是真没看啊,10,flovver-hana,16466477,0.27076947892406444
1632,4,还挺不错的,10,星光下的梦幻,1130511045,8.237354375870831
1633,6,感觉没有上一步作品有吸引力和感染力 ，男女主的感情线实在是太突然了，当初在电影院看的时候实在是不知到什么情况，我甚至是以为我是不是睡着啦。,6,不死de海贼H,265130881,0.04655956133547301
1634,5,当遇到鬼神之说的时候好奇心会大到无敌大，毕竟之前只是凡人,10,小奕要追番,116416860,6.495696043904717
1635,4,根本就不是讲爱情的，说恋爱脑的是没仔细看，开头去找男主是因为在梦境里的画面和男主的背影很像。,10,Funplusyan,1149465232,5.4054641168348985
1636,5,除了画面一无所有,6,晚吟丶思追,442658284,8.776620736347617
1637,6,立意很好 诚哥没把握住 东西太多时间太短 希望下次能改进吧,8,-星瞳今天吃露米饭-,384634238,7.010956903516734
1638,5,一部可能不够好但我来说仍然感触很深的电影，尤其是从现在回首当时的人和事，更是思绪纷杂怀揣着全新的心情，再看一遍吧还是会期待诚哥的下一个三年之约！,10,潘帕斯星环丶,475936397,9.999987469661924
1639,6,只有我在想“大臣”吗？ 被铃芽骂的好伤心…所以，它还是去做了镇压兽,6,咖啡娃娃,65812389,2.689406650891292
1640,4,第二遍看详细了真蛮好看的,10,绵绵wan,1012853963,9.12197579625961
1641,5,可能剧情有点牵强，我个人看着还是舒服的,10,我找不到女朋友不改名,1224647179,2.8980887087649423
1642,5,感情线很勉强，如果说是因为儿时的记忆的话描写的有点仓促，给人的感觉不太充分。还有为了一个只见过一面的男人而抛弃了独自养育自己长大的姨妈有点太恋爱脑了。总之男女主之间的感情线让人挺莫名其妙的！,4,月畔佬仁,495233589,9.93477958765936
1643,6,四星是作为新海诚老粉给的,8,纯白落尽,399990492,9.704821225864432
1644,6,爆米花爽片也不是不能看,8,改札,22236145,3.0998271320041915
1645,6,很难理解主角的脑回路 可能是我自己的角度有问题,6,卡佛四合,122611777,7.9126752017051345
1646,6,之前看网评论说有点差，我还不信，最近看了一遍，发现真也就那样，音乐确实好听，女主也是真符合设定，小女生看到帅哥一见钟情，走不动路。应该做成动画，好多东西根本没有表现出来。想吐槽的点太多了。,6,又又又一三,40631534,0.39269575955913294
1647,6,实在很难给高分只能说,6,第6天萌王,5932167,3.3603090523317714
1648,4,在电影院几刷，挺好看的,10,白鸟醬,1598633218,9.043657575968266
1649,6,画面很好，歌也可以，但是，不太能理解女主一开始为啥要追着第一次见面的大龄男生，不能理解这种感觉，然后通篇就感觉有违和感。,4,蕾姆哒゛,109696633,5.587185149449173
1650,6,(o゜▽゜)o☆,10,葱青色惑星,38446059,5.0
1651,5,"可能是两个小时太短了，没有把故事讲好。“没有草太的世界我很害怕""，我要是草太，怎么也得踹她一脚。",6,铮铮凡骨,1122771016,9.338221758706037
1652,6,这么多一星两星的评分还能有9.8，阿b你有什么头绪吗？,4,T虚星T,355044677,0.01563806585677341
1653,6,“我是铃芽的〖明天〗。”,10,依秒酱超爱散散,59495896,2.7308591986812214
1654,5,真的很好看很好看,10,九二不是九十二_,390138803,9.195221954607199
1655,5,电影院看着超有感觉，尤其是东京上空那一段的bgm，电影院看的跟手机上看的完全不是一个感觉！！！,10,车咕卢,434159315,4.582375534624815
1656,6,不太能理解女主对男主的感情，自己救赎自己这段，要是能再深刻一点就好了。（妈妈那段也一笔带过了...）,4,wuli978,50997828,9.874335309453347
1657,5,剧情不太理解,4,啦啦则,694147017,3.8638472290784467
1658,6,『不论现在有多黑暗，请相信黎明一定会到来，我就是你的明天』,10,KtrSaya,13214594,9.964361145425473
1659,5,好喜欢公路片,10,平泽--久美子,392527732,8.949447968632832
1660,6,情怀,10,Valkyrie_bless,445034060,7.322092026293221
1661,6,很精彩的热血战斗番!,8,若血小可爱,520474672,9.742593352650454
1662,4,不愧佳作,10,MrMileMan,455306297,9.757285929486716
1663,6,66666666666666666666666666666666666666666,10,一一威一一,124666538,5.0
1664,6,最看好的两条线是女主和姨妈还有男主和基友，爱情可以不要，一句没有男主的世界我害怕确实被尬到，前期铺垫的剧情无法上升到这句台词的水准。不如更多投入到亲情和友情这些被稀释的剧情里，也比这吊车尾的爱情强。,4,八谷屋夜弥,5897473,1.9485819786183645
1665,6,5分好评,10,黄金财宝箱,6663248,6.890579782068662
1666,6,超喜欢的救赎动漫，永远为最后一段铃芽和自己和解感动,10,刘宇未公开女友,289787290,9.778092022622577
1667,6,画质在线，还有这个剧提醒我们，要随手关门，要听别人说！！纯爱赛高！！！,8,Angel丶戰,17454079,7.219583915039237
1668,5,厉害 好看的 死后的地方跟我小时候心里想的一模一样,10,会卍解的超级赛亚人,675705137,9.103172428556737
1669,5,真不懂有些人把它当爱情来看，这明明是写两个人相识，在相识中产生了一点点的情愫，却有人当做恋爱,10,常可爱就是我,353809723,9.941576681681468
1670,5,看了很多遍始终觉得是一部非常好的电影,10,可以N,287804160,9.518582720800305
1671,6,目前我觉得除了追逐繁星的孩子以外新海诚最好看的另一部作品啦，除了那句经典台词设计的不太好整体都很好，不当做爱情片看就很好，感觉当初宣传方向也错了（，）在结局前我觉得szm愧疚占大多数就是了，不妨碍我磕,10,-泛输血-,19929732,9.824532995209697
1672,6,赞！,10,Master小钟,3163198,9.481488522408629
1673,5,牛,10,S4felanding,269077744,8.248448534132244
1674,6,这是我看过最没有共情的诚哥的手笔了，剧情逻辑混乱，或许诚哥想让大家自己领悟到更多，但是这不是应该点到为止或者当谜语人的原因，讲好一个让观众能认同的故事比什么都重要而不是孤芳自赏。两分给到BGM与配音。,4,CookieCVC,12638757,0.4474619914212008
1675,6,6分，公路片段很喜欢,6,3Blue1Red,8146289,9.221056456504602
1676,5,极限,4,浅瞳孤寂,471185035,6.051587301587293
1677,5,三年后见！,10,祭灵o3o,361103692,7.12720927921313
1678,6,铺垫不足，主题呈现的不够深刻，急于表达造成潦草收尾的感觉,8,凌鱼疯,282230023,4.174164864515342
1679,6,好看的,10,默默不饿,19046262,7.892855468566868
1680,4,作品真的给人很强的震撼力，但是总感觉男主和猫咪在细节上处理的有点紧凑，中心线不是那么明显，但故事结构主体很完整，看完还是小小的被震撼了一下，期待下一个三年之约！！！也祝大家都有一个思念的他！平安喜乐！,10,神明的大太阳,509783222,9.999997771581633
1681,4,喜欢，很喜欢，非常喜欢，特别的喜欢。喜欢铃芽，勇敢聪明心思细腻。画面和音乐简直完美，剧情需要深挖才能明白其中的意思，喜欢。（反正这么多人在骂了，我夸一夸不过分吧？）,10,渔丨眠,483286754,9.999394264066941
1682,6,b站在看不懂电影方面是可以打五星的,10,洪荒破碎,8548755,6.431008307699807
1683,6,还得是新海诚，这么久重新回顾还是那么觉得很新鲜的观感。,10,云养电饭煲,35399142,9.281398698379054
1684,6,唉 为啥没有一点感觉 ！,6,是噶瓦,239755668,3.919999133781482
1685,5,只能说是中规中矩，除了画质没啥亮点。当初还花钱去电影院看，想来是有些亏的。新海诚，不求你进步，但总归不能原地踏步甚至退步吧。谜之感情线，还不如没有。,6,狩夜人-张三,597662481,0.0025556698386142163
1686,6,新海诚又双叒相信爱情了,10,周-帕夫利琴科,387417175,8.382406908955614
1687,4,最多给4分画质很不错，就是剧情有点……..,8,达瓦里氏1991yap,631483103,3.7942219003840627
1688,5,五星给大臣,10,おBecause,480644891,9.638950603145371
1689,5,画面很美，剧情前半部分很不错，后半部分很多莫名其妙的展开，最后收尾还是不错的。另外我看晚了，东京那个大漩涡要掉的时候真希望它就掉下去算了，所以全程都没有很感动。当然全片还是值得一看的。,8,一殷梦神一,399452882,9.816812018724175
1690,5,恋爱脑女主，特效和音乐顶中顶,4,育儿经i日记,168008137,1.9200233312146542
1691,4,对灾难的恐惧，以及成长与爱的感动,10,那年洛山有雪,470638285,9.916071602771677
1692,5,在电影院看的，还是觉得感官很好，没有觉得像网上说的那么不堪,10,Cat鹿鹿哇,402772971,2.2600959510420235
1693,5,真的不错,10,等待着一人,269322289,8.163995147687228
1694,5,和前女友看的，当时觉得女主好冲动，其实现在才发现，有时候冲动一点才有喜欢的感觉。我和他都没为对方冲动过། – _ – །,6,梦不见使人愁,327265917,5.067006613829589
1695,5,三星给画面还有音乐,6,bili_342506698,342506698,8.168076468426571
1696,4,很想吐槽，比起女主为了一个认识不到一个星期的男人拼死拼活，我更想看到姨妈的爱情后续呀，她不是没人爱，只是大叔不敢直接表白啊！（话说40岁的人了咋就不能get到呢？）个人感觉大叔真的超可爱！！！,6,李字有七画,562663920,9.26225449328601
1697,5,中规中矩的一部电影吧，感觉这部男女主之间相比前两部的爱情更多的是友情，电影立意还行，让受到灾难的人们积极向前看，虽然表现效果有点一般，就只是让女主自己给自己希望。不过这部男女主身体素质都好吊啊。,6,千夜冷血,26186688,4.640343240681398
1698,6,意境作品,8,世界線観測員,155876147,8.984422921147878
1699,5,很优秀,10,大猪666,85882503,9.270824553355547
1700,6,还是很喜欢的,10,阮颐墨,273706215,8.99315977032002
1701,5,新海诚又一次相信了爱情,10,萝卜鱼与君,508217742,9.231042905132224
1702,5,小铃芽那里再次给我看哭,10,染杨在睡觉,518908345,8.179606684835349
1703,6,个人认为剧情闭环伏笔也回收了，除了感情篇幅描写的有点少，但地震受害者和地震幸存者的共鸣真的让人鼻子一酸。可能就是男主可以止住地震，铃芽又是地震幸存者，难免会有憧憬和依赖，但从男主视角就看不出为啥喜欢了,10,殷修的小八爪鱼,15787981,9.773821232724005
1704,5,超好看，推荐,10,桃乐雪碧呀,57749475,9.131325569797607
1705,5,真的很喜欢,10,塑料味油炸仓鼠,313180326,9.136369031731066
1706,6,超级感动！！！,10,ggbdpq,101372178,9.35553250040657
1707,5,好看，爱看，再看,10,一支哀樱,498400156,8.129566761272539
1708,4,新海誠出品，必屬精品！,10,NgTin,434209108,9.67298718228492
1709,4,不枉我等待了三年,10,苏格拉底不姓苏,1271442500,9.292794954344014
1710,5,整体还可以吧，如果只看成长线的话，五星还是没问题的,8,寄情于盛夏丶,319992700,8.665812506227915
1711,6,除了画面无优点,4,心态好的1988,384072426,4.4121527720857525
1712,4,思而复思，祈唤日不见之神，祈唤祖祖代代之土地神，此山此河 承恩甚久 不胜感激，诚惶诚恐 诚惶诚恐，谨遵神旨 予以奉还！,10,-月影霜澜-,363289857,5.8282583125535545
1713,6,带给我的震撼不比上两部差，还有he，五星好评,10,玄时夜空,29531169,9.593251692330302
1714,5,不是吧阿sir，这你都要控分啊，怕评分太低没有新观众看吗？,4,耀天2333,524967383,1.0506468099712862
1715,5,最感动的一集——生命的伟大之处,10,有财财富,1421812312,9.902310263597707
1716,6,过程还可以，毕竟一直有悬念吊着。但是和上一部作品一样，看完了我就一句话：就这样？为啥呀？ 该说的天气之子的时候我都说了，就这样吧。,6,funkyfat,1567640,7.302685141298113
1717,5,剧情2分，大臣6分,8,大陸北方網友吼,520063964,1.500330258718714
1718,5,之前和朋友去电影院看过，个人感觉不错期待新海诚的下一部作品,10,嘴臭のv3,396826059,8.837393477703454
1719,4,yes！！,10,御坂势力山口组,400244885,5.0
1720,5,剧情真的有点无聊，不怎么好看，快进看完的，不知道评分怎么这么高,4,爱冬眠的肥宅虵,287596309,0.011055116682590072
1721,5,总体还不错，但是相比较之前的作品，还是下滑了不少，剧情太赶了,6,做一个温柔的贵志,521043618,6.710469020336517
1722,6,给画面音乐和配音,6,临月之人,356858374,8.289600559206411
1723,6,不知如何说好，新海诚拍得太中二 萌豚可能毕竟喜欢吧，不喜勿喷,4,星空飒满一见,760844,7.893216139887469
1724,6,电影院里看了三遍,10,kotsuyo295,919993,9.118451786200726
1725,5,没看过之前不觉得有什么，看过之后有被感动到。总之，生命还是很美好的啊，无论对现在有什么不满，对未来有什么担忧，人生总会有美好在明天等着我（也许）。,10,我的猫叫伏羲,194414781,9.999631709346987
1726,5,浅浅给个四星吧，确实是差了一点，情怀分,8,Charlotters,1870807758,8.89893367177914
1727,6,真的一般剧情硬伤,6,铅笔Go,11603811,2.5238456872370554
1728,4,对完全没看过相关衍生作品的人来说，剧情后期有点迷，本来想给三星，不过看了评论了解相关意向后，斟酌考虑给4星，个人感觉主要问题就是叙事略微谜语人（就相某个游戏当于你是个新玩家，一群老玩家在那说黑话）,8,Simonifz,646705830,6.857094226484612
1729,5,去掉感情线吧,6,電一好,500519634,6.912247090270105
1730,6,0.o,8,好想momota,240805882,5.0
1731,5,抽象,4,血小板使我有力量,284639533,8.216106014271148
1732,6,futsu,6,永恒和瞬间,33850501,6.6666666666666625
1733,6,好看好看好好看！！！,10,给了名字看你怎么笑,35195826,8.60084638350274
1734,5,6666,10,终末翠绿海之咏,675549844,7.69230769230769
1735,5,还是挺不错的,10,有纪MothersRosario,476183489,8.674403166093358
1736,5,话没必要说这么多，看过了就知道了，神作，神作！,10,要阳菜不要晴天,455149113,8.268339766757835
1737,6,男女主感情线确实没刻画很突然，但不是重点，看的时候也选择性忽略了，主线的成长和自我救赎好看，尤其是最后小铃芽你有没有看见我妈妈那里确实是泪目了，个人原因非常感同身受，就凭这一段愿意给满分,10,狐狸今天也沒有走堂,16966531,9.998539962974025
1738,4,我的评价是画质和音乐震撼到我了，但剧情比不上前两部,6,暑くない,1569064933,8.003387365690905
1739,5,说实话看完后有点……虽然脑洞确实有，但是主要还是靠画质撑起来的，对于喜欢剧情的我来说哪怕画质再差我也觉得精彩。,4,哥白尼妹,498750048,0.16866957324830012
1740,5,剧情不怎么，画面不如新海诚其他作品，没什么亮点。男主大学毕业，女主未成年，磕不起来,6,颜菀,19255660,0.05757030426898457
1741,6,讲得是自我救赎的事情，人总归要跟自己和解，人生总要走向更好的一面。,10,道门三剑客,22152620,9.994138499750731
1742,4,感觉剧情很突兀,4,强森的同名小弟,382015179,5.618532509468141
1743,6,这是一趟救赎之旅，在旅程中，跟自己的过去好好和解吧，小铃芽，未来会更好,8,平光镜的楚轩,6367190,9.98999759873244
1744,5,那是我的心里话，但那不是我心里唯一的想法。,10,HoshiAmaha,490618803,3.695455812474431
1745,6,喜欢就是喜欢，不喜欢就是不喜欢。这一部说爱情可能确实是突兀了，给我的感受就是铃芽的自我救赎还有亲情多一些，当然只看动漫确实会觉得很多问题，还是结合小说观看才会有最大的感受，可是有多少人会结合小说看呢?,10,收藏家001,435684728,9.998584773547215
1746,6,新海诚作品还是一如既往地震撼。,10,是谁展开了我的泰勒,34659207,9.759865824673083
1747,6,很庆幸在电影院看了，今天在B站上再刷一遍,10,小风凌呐,256353258,9.825407055991157
1748,5,这部里面没有爱情戏！！！是铃芽救赎的自己,10,一只呆呆的瓜,400787906,8.416102864813885
1749,4,还得是新海诚啊  每一部都能让我的心有所触动,10,07190818科,424562131,8.875609462806365
