,ulevel,comment,score,uname,uid,score_predict
1659,5,刷了三遍了,10,fuzhika,172419366,4.787337244155853
1660,5,LL,10,哈哈皮二奇,1508251762,5.0
1661,5,！！！！！！,10,哈多给11,308112517,0.357142857142857
1662,5,看完都不知道这动画有多长，一直就看完，没看时间，强,10,真的月饼,161793620,9.786432562528816
1663,6,二刷，结合弹幕看懂了很多地方，还是非常感动,10,为了嘲讽,25972424,9.746777552276766
1664,6,下次别引进了。画了钱，诚导这电影不大行。,6,di0甜甜圈,7426900,5.084742175176695
1665,6,好看,10,阿瓦隆的晨曦,11014851,7.112462006079026
1666,4,剧情受不了，但影院的视听体验确实是一个新高度,8,noark_,517504287,7.876704253021657
1667,5,好！,10,魏凝儿,546148094,6.558628208940429
1668,5,全剧最大败笔，那只猫。,8,元小兔yxt,316315709,9.411517666900057
1669,6,新海诚电影的歌曲很神奇，没看剧之前感觉很一般，看完之后就被深深带入，好好听,10,偶有块腹肌,281196668,9.99678566782762
1670,6,反正我觉得是一部很好的作品,10,阿星的窝点,262949683,8.130537992268067
1671,6,祝我也能找到属于自己喜欢的人,10,白井黑岩,11650480,9.504858174858605
1672,5,好看！,10,Mr-_Lu,492595990,7.112462006079026
1673,6,二刷达成，很喜欢这一作，感觉也能看出新海诚对于灾难下的人生思考的过程，这部也是公路片自我救赎的路线，和痛苦的回忆和解，重拾勇气走向未来(*˘︶˘*).｡.:决定哪天去把小说给看了,10,堆烟烟,11546291,9.999999999669427
1674,5,好,10,小散牌刺儿,507614615,6.558628208940429
1675,6,好 很好,10,暗影杀手五号,276008144,8.584860988095928
1676,6,太爱这个画风了TvT 剧情略微生草,8,忽狗,312275791,7.6792396358345885
1677,4,难受，男主的戏分都有点少，实感情线很突兀,6,Light_YH,475600166,2.7535421409447958
1678,6,二刷走起,10,喵刀姬,40320009,5.568901543072187
1679,6,与我生日就差一天的铃芽带给我一往无前的勇气,10,萱苏230461,67226972,3.0308738898553136
1680,5,立意很不错，可惜两个小时不能装下诚哥的所有想法。,8,撒库啦酱の,400742998,9.500505191173819
1681,6,一星给画面、一星给音乐、一星给小说，此外电影真的是想说的什么都没说明白，根本看不出来有什么内核，也是辛苦那些up主和粉丝们了，解析了那么多，这电影就应该先等up主和粉丝们解析完要讲嘛再上映给大伙看。,6,是憨小赵呀,346111316,9.998074796289018
1682,6,两分给画面和片尾曲。莫名其妙的爱情，突然就那么深情，莫名其妙的对话，喊了多少句名字和等一下然后无疾而终，公路片也不是很温馨，和路人的互动也很莫名其妙，强行温暖,4,萧瑾邪,131418928,9.97978195979322
1683,6,好,10,Athrun丶兰,14696116,6.558628208940429
1684,5,小说也看了！！真的很喜欢,10,本初無,1703139058,9.894846443813412
1685,6,故事讲的不如前两部好，其他部分（如画面等）还是不错的,8,唐可可我最闪耀_,37607037,9.807117739819049
1686,5,真的很爱bgm 满分,10,维修小太阳,11212106,9.499356601271977
1687,5,及格的公路片,6,乔上的kano,381745890,1.985027166179889
1688,5,感覺誠哥的作品打動不了我了。,8,连名儿也没有,259113353,2.169658539323558
1689,5,nb,10,憨憨家的Mortis一枚呀,1700519058,5.0
1690,6,在四周都是火焰的地方，草太却被冰封在小山堆里成为封印的要石，很喜欢这种设计。铃芽穿过废墟和火焰来到草太身边也很感动，但最喜欢的还是大臣在听到铃芽的“谢谢”突然眼睛亮起来的那一幕！大臣也许只是太寂寞了吧,10,冫令水幽靈,121884850,9.999999986141333
1691,5,不得不说还是那么感动，三年后见！,10,-洛水华风-,383617713,7.596097565491332
1692,4,非常好捏,10,茶颜雪色,1119670464,6.3178537056826745
1693,4,刷了五次，只评价一个字:好!,10,成分复杂の音游人,1479981511,1.1117379647889403
1694,6,中规中吧、但在日本背景讲灾难共情日本人，我真共情不起来我有些反感……但凡故事换个国家背景我都会特别喜欢,6,森一LY,266138516,9.999199566775141
1695,5,喜欢爱看,10,红尘愿随,497924265,8.88745353875866
1696,6,看就完事。,10,我邱清泉要敲他的砂罐,19189463,2.0412041977742144
1697,5,好的电影是会让人向前走的！,10,昧玉,522223320,9.768378535364178
1698,5,电影院看的，剧情挺拉的，只不过画面很好，给个三星,6,高性能蘿卜子,453431900,8.572208188461623
1699,5,不好看,4,勿年之行,688545609,5.650263060554156
1700,5,很好,10,酔不过今朝,143674789,7.795229979671992
1701,5,很好的一部神作,10,二刺猿の変態,335084588,6.634858277836841
1702,6,制作好，剧情乱，爱情线莫名其妙，不如删了爱情线多给些亲情描写，比如姨妈和女主的感情，多给些儿时女主成长的剧情就更好。内核还行吧,6,notxing,16953525,9.99999999340565
1703,5,虽然有些细节并不完美但毫无疑问是一部优秀甚至说顶尖的动漫电影。,10,一只小鸡丸丶,280471005,9.986021266513283
1704,6,如果把铃芽之旅看作一个童话故事是很优秀的。,6,是神志,162493080,9.97881708442452
1705,6,非常好铃芽之旅，使我非常治愈,10,偷偷亲巴基一口,38037780,9.08937557608396
1706,6,嗯及格,6,cssci,102773361,3.333333333333334
1707,4,非常好看,10,冰红茶Berry,1517036279,7.112462006079026
1708,5,泪目 铃芽再次见到小时候的自己 灾难让唯一的亲人失去的痛苦和泪水才是一股很强的力量 配音一如既往的出色,10,Noli拯救世界,179785200,9.999976603682919
1709,5,好看啊，后悔没去影院看,10,网购记得录开箱,480055364,3.650964282308544
1710,5,泪水与释怀，亦是心灵之旅,10,鸢锦是个女的,439860783,9.980051051218643
1711,5,就这么多。,6,豆豆痒,20886141,5.262327818078083
1712,6,有点遗憾，感觉主题一宏大，人物剧情节奏整体协调就有问题，视听还是新海诚的味道,6,两手空空待我归来,11317925,9.989012859028776
1713,6,仿佛永远分离，却又始终相依,10,唐-小花花,243838862,9.983451774954101
1714,6,很喜欢,10,糯米大团子--,15819232,8.119454297664431
1715,6,nb,10,忆某人_,5212410,5.0
1716,4,三月份月考完在电影院和几个好哥们看的，三部曲最后一部了，还是那句话，新海诚牛逼！！！,10,Yer丶特,694245460,9.673817135549337
1717,5,跟朋友么班去电影院看的我当场汗流浃背，从头笑到尾，你猜我在笑什么，看在诚哥的面给个3⭐,6,菜就关起来啦,436841980,6.037742523686306
1718,6,看到9.8以为普遍五星，然而一看并不是，看来还有下降空间,8,我永远喜欢及川彻_,49786231,4.096474631206348
1719,6,咋说呢，音乐画面各个方面都超棒的，但我还是理解不来感情线的突兀，就挺莫名的，有种女主被拍花子了的既视感，然后甭管因为啥原因，因为刚认识的人和把自己养大的人说那么重的话属实挺离谱的。,6,夜安翎,2240579,9.65539441827768
1720,6,凳子是地震断了一条腿的，帮我顶上去，让大家都知道,10,Godde5s,223640779,7.9532724071815055
1721,5,无论如何都有人会挑刺，但是我认为这部作品是好的，至少当时在影院观看很欢乐，我依旧喜欢老师的作品！,10,Xuelianer_,385153126,9.999199906471322
1722,6,让我想起了我的童年和青春期的碰撞时期 曾经的感觉回来了,10,KRO-1,104383607,9.999456290801609
1723,6,画面不错，剧情一般，有些地方过于低智，新海诚终究还是无法超越自己,6,斋斐肆,39092513,9.861494025446575
1724,6,挺不错,10,猫龙茶,15397328,9.401948468541812
1725,5,太好哭了,10,大林Roy,646347438,6.591731186667872
1726,6,很空洞生硬。,6,空素天明,293568644,0.7385194801565842
1727,5,爱与亲，生与死,10,这名不好娶,621146075,7.680357054745748
1728,4,好看,10,只因怕痛所以全点防御,1267363449,7.112462006079026
1729,5,一般,4,是小坑呀,476938518,5.262327818078083
1730,5,这剧情是否有点,4,呆头鹅皮皮马,379419503,5.445649322273304
1731,5,好看，但是女主跑这么快是认真的吗？？？,10,李狗嗨2011,385611930,3.8805318334982495
1732,6,好看,10,莉兹リズ,325435067,7.112462006079026
1733,4,哭死了呜呜呜 大臣,10,小天使,1374613,7.276214907088267
1734,4,牛逼,10,断罪o-o,1305973436,6.9237861203856035
1735,6,感觉剧情推进地有点突兀,4,贪玩小米莎,226204643,4.315838546923101
1736,6,再...相信一次爱情？,10,JimLucas,82452415,7.089479347042906
1737,5,Thx.,8,sxjeru,347693694,5.0
1738,5,后劲真大,10,芥末味的咖喱,241661633,5.100358728474632
1739,6,小猫咪好可怜,8,前往大风车,32984582,9.900301343966067
1740,4,二刷打卡，在内陆上线的第二天就去看了，在电影院真的被震撼到了！新海诚，期待下次再见！,10,蓝草莓爱德云,520370290,3.5693787947337863
1741,5,前半段剧情上虽然有些小bug，但是整体节奏还是不错的。后半段故事节奏开始一泻千里。画面和音效我愿意给10分，电影的故事情节可能不到5分。有点可惜如此豪华的配置。,6,白鹅鱼翅,476227637,9.999921894805441
1742,6,诚哥下次真的别走商业化路线了……“没有草太先生的世界”这句话不像你能写出来的……明明是这么完美的剧本，要是写成师徒我都能理解这句话……为什么是恋爱……,8,我の神啊,4865121,9.998637352086128
1743,5,在b站看是第一次看，感觉人物情感刻画有些地方不充分，剧情有点云里雾里。最生草的就是那句“没有草太的世界”，在看之前就略有耳闻，看到那一段时虎躯一震一种既视感，感叹果如所传，有点突然。3星给画面和特效吧,6,成为六级号然后白嫖,411349965,9.999999991263305
1744,6,电影主线是跟随大臣的指引，找蚓厄的所在地并镇压，那么请问电影没一点时间插叙大臣的故事吗，天气之子尚且介绍清楚了女主的背景，我们中国人对日本人的传统文化又不了解，看得一脸蒙圈。,6,予昱羽,291167903,9.924508419500764
1745,4,超级棒,10,ovo暖光,477250931,8.0
1746,5,good,10,kassel,1618954890,4.444444444444446
1747,5,泰裤辣~电影院看过一次，现在再看一次,10,安哚咪丶,25202003,3.904451459798277
1748,6,再看一遍，依旧喜欢,10,云海中的星星,92707661,9.067865636881615
1749,5,思来想去还是3星吧，不值得去电影院看233,6,Noel・,345462253,3.5738016097876493
1750,5,女主有点抽像，剧情一般般吧，有一说一画的确实好看，音乐也挺好，忽略女主的抽像想法还是值得一看到,8,来自未来的音符,479850030,9.998969070034084
1751,5,故事不够深，至于为了爱放弃世界，我们现在看的仙侠剧都这样，所以无所谓！,8,蚂蚁办公室,391786182,9.997596744299795
1752,5,喜欢,10,全全不是猪,346082658,6.9945909398242065
1753,5,我觉得这部真的太好了，剧情把控的太到位了。泪目了、、、,10,ZGeeeee,475095567,8.6863068211193
1754,6,二刷 看到最后小铃芽找妈妈的那段还是忍不住哭了,8,阿秋阿秋一颗葡萄树呀,12132340,9.674757251192476
1755,4,四刷不厌,10,小乔的粉笔,418021618,4.159503856615069
1756,5,我怀疑我是个木头，大家都说铃芽恋爱脑，但除了医院那句话我怎么没感觉出来,10,半青颜,480187848,5.323232745309249
1757,5,不管你现在有多么悲伤，铃芽以后都会好好长大成人，未来并不可怕，虽然现在你觉得世界一片黑暗，但是黎明终会到来,10,子非雾也焉知雾痛,23765481,9.999984313368259
1758,6,好好好好好特效好,10,Tsviolet,288123583,8.527885694682567
1759,5,期待下次三年之约QAQ,10,丶断桥の烟雨,444232605,6.225762823087031
1760,5,好看,10,居居莫,447443754,7.112462006079026
1761,6,三分是给他的画质质感的，但显示两分是因为我看不明白这个剧情,4,PomeloIce,149896907,6.679385099737899
1762,6,呜呜呜猫好,10,Yuuu语,6441610,6.3178537056826745
1763,6,优点很多，缺点也有一些，值得4星,8,TES狱文波,26470183,6.710321312618431
1764,5,很不错,10,bili_312085787,312085787,9.200760629671317
1765,5,剧情有点稀碎，但是音乐神中神，剧情再好一点我直接吹爆,10,封墨无痕,38378596,3.047943550243902
1766,5,青春落幕,10,二次元你我他,431263897,9.83692128316998
1767,5,新海诚 你能不能写点好的,4,骤然狂怒之欲,4121055,2.3217280204539135
1768,5,画面很美，然后呢 额 画面很美 额总之是画面很美,4,子龙吃烤肉饭,10102673,9.997148010955485
1769,5,期待下一个三年之约！！！,10,cq_tanyu,514403931,2.3266875952802915
1770,6,整体画面水平在线,10,芳文大好,13889937,2.693859170601206
1771,6,五分给猫猫和东京上空捏,10,奥世,433171940,4.24044792640724
1772,6,可能电影院的效果更好。曲子不错，男主很帅，虽然看了两小时凳子，感情线有点突兀，但我喜欢铃芽救赎她自己，感同身受一时半会睡不着。,8,面灵气ちゃん,341900184,9.982664613548167
1773,6,mxx,10,约粉吗主播,89511045,5.0
1774,5,作画分镜还是没话说的细节狂魔新海诚，但感情线方面个人认为有些突兀,8,莉絲佳,50974546,8.47767386707739
1775,6,几周前刚看的 观影体验真的很痛苦,6,Nattravnen,10865188,9.867511209522547
1776,5,你会在阳光下长大成人，因为那都是注定好的事情,10,_夏拾叁,527635538,9.952597199402954
1777,5,只能算9分左右吧,6,星刘刘,498750057,1.1359060338822857
1778,6,男女主情感线太突兀了,6,我真是氟气,227825891,6.671687122289055
1779,6,玲芽真的是高中女超人，这体力无敌了。爱情戏能多点笔墨就好了，现在这个有带点突兀,10,暴脾气的老板,10546565,9.979323657169044
1780,6,你说得对，但是你不给铃雅之旅好评你就是现充,4,牙阝八乂,388334369,2.1784947943303887
1781,6,感动呜呜呜,10,破风挽云,43977693,6.249475820650339
1782,6,不错,10,打开盒子-,474318804,8.612132352941176
1783,5,yyds,10,-----影_,94378672,5.0
1784,4,很不错,10,南鼬情,551482321,9.200760629671317
1785,5,感情线有点突然了，然后剧情也没有特别出彩的点,6,壹壹㐅,347459996,9.962485748734613
1786,5,好好好,10,小钶不听话,255204760,6.931978425614437
1787,5,66,10,伊莉雅世界第一可爱133,455548633,1.25
1788,5,对我来说是电影院五刷过的治愈神作,10,全鱼灸,291861,5.112010033292469
1789,5,好看,10,ForTara,381347652,7.112462006079026
1790,5,看了三遍了,10,平生夜雨不微,389381670,8.588145173280896
1791,6,最喜欢的一集,10,无压力之人,426887083,8.30050017629198
1792,5,好看,10,沉默の菲兹,472955424,7.112462006079026
1793,6,对于灾难受害者的描写是很到位的,10,泠丶云,8387691,9.974567716978603
1794,4,好看多看,10,情川丶,505958393,7.5953728310758795
1795,5,只能说一般，感情线发展不合逻辑，剧情也有太多没说清楚。如果做成长的番剧会比电影好很多,6,角度HJ,366438263,9.99921940945643
1796,5,还不错吧,10,士剑一生爱,442727605,8.83015317507988
1797,6,两星最多了，虽然苛刻了点，但当你抱着期待在电影院看的时候观感确实如此，说不出来优点，作画稳定发挥，缺点就不用说了。,4,大和又蓝,225329700,4.729635143629029
1798,5,支持( ﹡ˆoˆ﹡ ),10,一宵冷雨-,523116945,6.018335324800809
1799,6,好看,10,靈傷,115447370,7.112462006079026
1800,5,1.椅子的细节讲得不清不楚的 2.白猫让男主承担自己的责任，内涵感觉很怪 3.黑猫像是为了推动剧情而强行出现的 4.感情线太突兀太奇怪，亲情线也很短     暂时想到这些，字数也有限制，我看完感觉一般,4,-等待着花开-,453537633,6.275188928444431
1801,5,影院三刷，现在转战哔站！好好好好好！新海诚and Radwimps yyds,10,1198公里,456201348,6.484186634686616
1802,5,哪有感情线，感情线都这么淡化了，《铃芽之旅》明明就是铃芽自己的旅程，见证的事铃芽的成长,10,Living_God,360445455,9.998890656551717
1803,5,剧情水平下降,6,霂hhh,323811715,5.305175267688268
1804,5,歌好听，猫可爱，但是剧情很一般，故事讲太急了,6,林韩酱,455721088,9.677025161420369
1805,5,七个月没看了，还是很好看,10,よう阳,620496145,7.949631095508586
1806,5,无论故事如何 我们终将继续向前,8,LRay37,1762084652,9.879950356568322
1807,5,一个字“蠢”，美术制作给两分,4,飞机匪气,277804120,9.750875580552899
1808,5,剧情不足以支撑画面的精美，说补小说才能看懂的话，本身电影剧情就是有瑕疵的,6,嘎嘣巴扎脆,475144362,9.328613157862366
1809,5,新海诚的电影，一如既往的让人很感动，最后大臣变回去的时候真的忍不住了，太喜欢大臣叫玲芽名字的时候了。,10,我不够狠,51617845,9.992873291427943
1810,5,4月份的时候就在电影院看过了，现在有机会能够温习，我仍然很喜欢《东京上空》的部分，人们平常的生活即将被他们看不见的灾难打破，而他们却看不见，再加上bgm的烘托，让我喘不过气，让我浑身充斥着无力感,8,bili_488104801,488104801,9.887251663301983
1811,6,三部曲yyds,10,战地记者张大夫,15895987,8.91858418276691
1812,6,两分给画面和音乐，其他给不了一点,4,渚薰_ZX,14634187,3.3347703572066423
1813,6,这短评大战太恐怖了。。有很明显缺点是真的，不过也用不着全都打一星或者五星,8,等到黑夜翻面之后的你,183245633,0.10362793652074709
1814,6,.,10,摸鱼的骨風,39052986,5.262327818078083
1815,5,看不懂的能不能似啊，还抓着爱情线不放呢，草太作为男主的确塑造不够，但是铃芽小时候确实在常世里见过他怎么就不能去找了,10,Prominences_,496451109,6.606649336722858
1816,5,凳子的腿飞我手上了,10,あほう君,477739667,2.5932634364330287
1817,6,三年后见,10,Airmalke,13695296,4.360009383571004
1818,5,好喜欢这部，狠狠爱住,10,肆十一月_辞,177809712,9.325459314086105
1819,4,我个人来说还是很喜欢铃芽之旅，^_^，期待新海诚的下一个作品,10,Ddehzhbsv,1644619923,9.944875273332292
1820,6,锁分是吧，本来在我眼里值四分，但现在我只想打两分，但为了拉下评分，我只能打三分,6,永远爱乐正绫,95138314,0.49608261022792366
1821,6,叔叔卡分了，但是看完该表态还是得说，剧情可以说逻辑似完了，人物之间的羁绊也突出一个莫名其妙，新海诚走不出舒适区就别勉强自己，爱情亲情两手抓你还没这么大本事，写个完整的条理清晰的故事比硬要深度更重要,4,国家一级挖矿工,26639558,9.998236239511543
1822,4,新海诚yyds,10,杭电第一深情,635041491,3.0383660135063284
1823,5,真的差点意思,4,星雨-坠,351771103,3.108072887961354
1824,5,极度若智的感情线和亲情线，两分给画面和音乐,4,Getty的阴谋,441656130,9.803676115300195
1825,6,不解释，新海诚nb,10,消嘤器锤嘤嘤怪,325703420,0.6523601909440246
1826,6,值回票价！说是神作吹的有点过，多少有些瑕疵，但的确是优秀的作品，给5星,10,asdfnice,14827018,9.352242989783317
1827,5,傾心,10,虞戲時,99990081,5.0
1828,6,整体看来依旧还是重小节而无大义，虚假的美好之下掩藏精致利己主义，这种意识产物还能被推崇，只能说对面文化输出做的确实好。,4,颠不乱,11297020,9.269201892902863
1829,6,好好看，当初没有去影院看一直等……真的好好看好感动,10,曼曼家的猫,17464183,9.980960087218167
1830,5,"依旧是最美的风景,最美的人",10,玉笙し,276299494,9.972962428185689
1831,5,不能理解男女主感情发展之迅速，女主用自己换男主更是离谱，明明啥救援方案都没有就一股脑的去了，要是再打磨一下会更好,8,沐浪的人,478075875,9.924955982459807
1832,5,评分两极分化，但是我电影院三刷看下来是挺喜欢的，只能说各有各的喜好吧,10,白砂糖拌巧克力,491203149,3.7490019441439424
1833,6,遗憾之作,6,考高分滴人,210134967,4.99566198478092
1834,6,我觉得可以哈,10,耶darling,36426696,5.262327818078083
1835,4,说实话观感还行,6,makozjj,1886330727,5.3767426297999705
1836,6,新海诚的电影总能治愈我，使我浮躁的心平静下来。,10,最上川_,109460314,9.974815679962735
1837,6,大臣好惨，就不能想想办法换换班吗？让大臣能时不时出来透透气,8,御景柚姬,2540899,7.597153019003734
1838,5,666,10,放开那柠萌让我来恰,139812179,5.0
1839,5,新海诚这次果然也没有让人失望呢！期待下一个三年了。,10,向阳的鲸鱼,482165897,1.3186940853226226
1840,4,看到最后蚌埠住了太感动了,10,某科学的超自然,511196259,7.636349452213251
1841,5,很喜欢！,10,林克百合子,501288100,8.119454297664431
1842,6,最后一段做得太好了,10,此名用只于展示,33388839,7.273090900686848
1843,5,新海诚巅峰之作！！！,10,Phantomさん,342025588,1.5957476512919921
1844,6,顶了天4分,8,寒炎五月_Official,49875661,2.211204449292273
1845,6,不失为一个故事,10,迎风狂歌,102655686,6.9970190970949675
1846,5,期待下一部,10,疆苗,501038181,7.50708349189464
1847,6,挺好的,8,少少不是少,195020136,8.284246220999101
1848,6,再看还是觉得好看,10,伊花之甸,40576623,7.0691544804161035
1849,6,有优点也有缺点，但总体瑕不掩瑜,8,啊啪啪啪啪呸,4027328,9.423464030411871
1850,5,太好看了太好看了太好看了,10,乐屁里爷,281186340,5.599541203267427
1851,4,已经6刷了，这部电影真的见证了铃芽的成长，有一种百看不厌的魅力，真的很神奇。,10,聪明的寻呀,1857769206,9.998452902976142
1852,6,剧情差点，画质无敌，电影院看效果更佳,8,七星白嫖怪,407038871,9.848809740175515
1853,4,╰(*°▽°*)╯,10,风之伊甸,1119644577,5.0
1854,6,实际看来之后感觉很好看，可能本身共情比较强，而且剧情与自己和解的最后也恰到好处，又是为新海诚电影流泪的一天。三年后再见了，青春！！,10,一只迷拟Q,32685775,9.999661019937069
1855,4,太好看了吧,10,长安归故里02,481208698,5.375152786177115
1856,5,nice,10,梦塔小白,195178138,8.0
1857,6,作画和配乐一如既往的优秀，尤其是配乐真的是一响全身起鸡皮疙瘩，剧情有些太过紧凑，有不少东西都解释的不太清楚，所以导致观感上让人觉得剧情有点迷，但是仔细看的话也还是可以的,10,大肥猫瑞瑞,420282553,7.873379257505984
1858,5,good,10,一点暖啊,417204903,4.444444444444446
1859,6,不是神作，是个好作品,10,睡不醒的大白菜,12499768,8.921394232368185
1860,6,很好的电影，使我的椅子旋转！,10,勤勤男子,277239966,9.912195566523934
1861,5,又一个三年,10,TheShan丶,65205994,4.406885996971884
1862,6,不愧是诚哥的作品,10,-神之抉择-,349784225,9.940167180076553
1863,5,美,10,高速慐鹿,411945435,8.579088471849866
1864,6,整体还不错 还是新海诚类电影 不过还是感觉没有什么突破  期待下次新作有所突破,8,正逍遥,24651759,9.999856553003848
1865,5,喜欢！！当时去电影院看了两遍！！,10,阿若ava,438871411,3.2063733791449236
1866,5,又是锁评分 干脆把评分系统取消得了 纯属多余 然后就是画面背景音乐都可以 就是剧情 人物叙述太少了 两小时感觉还是短了 给个及格分吧,6,蝉時雨ing,313750070,0.03595677173828027
1867,5,不管怎么说是比天气之子好多了...,8,爱发抖的刘亦博,457344076,2.2419709981942857
1868,5,好看（哭）,10,我推炭治郎怎么你了,442203750,8.412081645210872
1869,6,好看，留条评论纪念一下,10,喝茶的典必殊,198350728,8.432113269497593
1870,5,5分,10,猫凑哇,95894370,3.624091844205526
1871,5,666,8,卡古拉酱的伞,409582882,5.0
1872,6,感情线讲述的有些可惜了,6,墨小阁oh,11769500,9.66604685521631
1873,4,完美的电影,10,丶清兵卫,1742098321,9.446609818886364
1874,5,好看爱看,10,夏-日落星空,1714616525,8.942313018668017
1875,4,有独特之处，但总体。。。尚可吧,6,跳舞的月牙,113598720,9.719314266075598
1876,5,太好看了！！！,10,汐风不是西北风,38762878,2.1389994606385345
1877,6,诚哥的集大成之作，电影院看完一遍，了解了小说中的删减内容，时隔半年再看一遍依旧非常感动。抚平伤痕，再向前，“我是玲芽的未来”，已经注定的未来非常美好。,10,All_too_well_blT,93722158,9.999989256502646
1878,6,666,10,吃墙灰的匠,395271801,5.0
1879,4,救赎！！就要救赎！！ 我cp好甜好甜好甜,10,奥汀激推bot,1386454277,9.988279722373
1880,4,真的很不错，后面看到铃芽和小时候的自己见面时的场景，更是催泪。新海诚的作品是第一次接触到，感觉非常棒，我还会去看他的其他作品，并且分享给身边的朋友们看，同时也期待他的下一个作品。加油！,10,逆袭の王子,1393402706,9.99999972987377
1881,6,感情很充沛，但料却过于寡淡，让人摸不着头脑。,6,夏洛克·福尔摩斯先生,18419728,9.762465855472154
1882,6,我们能做的从来都只有自己解救自己，从往生到来生！,10,深蓝评测,252682926,6.262016871023347
1883,5,喜欢,10,penny_le,87647381,6.9945909398242065
1884,6,一般水平,6,白蔷薇之夜の,33732382,4.2506142506142535
1885,5,已白嫖，反正我百度了才知道铃芽他妈死于自然灾害，因为这点我结尾都还是很迷。感觉这个可以讲清楚点。共鸣是完全没有的，感觉就是在体会诚哥个人内心小世界。全程音画硬撑，这点真觉得还不如天气之子来的直白,8,死翼阿萨斯,352610694,9.498169877371872
1886,5,yes,10,SSTEAANLLEY,425710886,5.262327818078083
1887,5,好,10,万恶米,35589735,6.558628208940429
1888,6,给个及格分吧，老实说我更在意猫猫，主体如果不是讲爱情而是讲阵石猫的故事我可能会觉得更好看orz，阵石转的真的好随意啊，这样转感觉弄个什么千年乌龟镇守不是一样很稳妥嘛，活的时间也长，还跑不快（x）,8,我想有只橘,5921161,9.999038283434968
1889,5,两次影院，一次线上，好看的哩，好哭的咧,10,Hufflepuff721,47572609,7.121039816951389
1890,4,222,10,8级萌新求带-世界树,485749875,5.0
1891,6,好看！！！,10,漫天天-,397632047,3.657541764025564
1892,5,一般，和朋友去看的，画面不错，但感觉不会和三体一样锁在了9.8分的恒纪元吧,6,八重-雨鸣,287299465,4.602701543987724
1893,5,你可以永远相信新海诚,10,寒晓晴_寒寒,497166601,7.646565660965906
1894,6,活着就是对生命最好的诠释,10,杰拾,29152934,8.898363770277948
1895,5,1111,10,浪里个浪の机,298997064,5.0
1896,5,贡献过电影票，剧情不是很喜欢,6,老侯家里有猫,34521589,9.566671466380264
1897,5,感觉逻辑上存在一点小问题，比如女主小时候怎么进入的往门？（是我没仔细看吗）,6,可乐芬达和Q趣儿,396874862,7.987053763374598
1898,4,一般，场景很美,6,波波爱吃啵啵鱼,506560777,9.598132937905385
1899,5,没啥特别亮点，除了画质好。若论奉献精神，当然是猫咪。,6,夏日又来,609758808,9.944128726476006
1900,5,一般,6,哦就发现,89616898,5.262327818078083
1901,4,圆梦打卡,10,會飛的張さん,378642767,4.7376721819219085
1902,4,好看,10,这个夏天上线后,1940395356,7.112462006079026
1903,6,除了感情线有点突兀（不过我也相信一见钟情啦），其他都完美，很感人的一部剧,10,冥龍,2069618,9.970560495748641
1904,4,画面音乐都可以，剧情实在有点突兀,6,巴麻美颈部保护协会,661567884,1.4693141545935484
1905,5,勉强给个三分吧，画风特效都很好，就是剧情比较拉胯，太紧凑了，个别的地方剧情里都没有介绍，就感觉是“这段剧情不需要过多介绍直接掐掉”，然后就是看完了都不知道他剧情究竟是要干什么，拯救世界还是无脑恋爱,6,想次查尔的辟谷,482706654,9.917221540068823
1906,5,这个非常好看,10,施子helen,33401938,7.112462006079026
1907,4,自我救赎，与过去和解。或许曾有过风雪之寒，离人之痛，但未来阳光耀，风景丽，于是，出发吧。,10,沐日子天,506057572,9.999880144136608
1908,6,看到一半我突然意识到 虽然两个人的感情描写寥寥几笔，但是在第一印象不错的前提下，铃芽是被自己攻略了（各种吊桥效应），所以在我们眼中她显得很冲动，很不理性，不过 仔细想想 身边也确实有这样的人。,8,最后的白月牙天冲,11091977,9.999584003209229
1909,5,看一次哭一次,10,红之月,1852200,6.660445486879941
1910,4,有意义有深度就不错,10,方心木木,388146670,9.112282195533313
1911,6,大臣去哪里了,10,虾仁灌汤饺,12970238,7.4005254189899325
1912,6,电影院看了两遍，很喜欢,10,奇数和自然数一样多,65479,8.522880388196588
1913,6,拉满,10,CheyenneGuu,344178099,4.30375910775029
1914,6,不知是以往作品看得多了，没什么感触，能吸引我的只有音效，传统的相聚分别又相聚的剧情，惯用的手段了，玩的就是个距离感，有点麻木了，画面很美但没有前作来得经验和精致，可能被生活磨平了棱角，啃不动番了,6,GivKer,13184862,9.999999662234497
1915,5,逻辑有些地方不合理，前一小时太无聊，但是后面挺精彩,10,世不恭-lv,628504467,3.1186945462361226
1916,6,真不错,10,fate_lin,36976477,8.632519542194062
1917,5,很好,10,北宋皇室,1265387931,7.795229979671992
1918,5,感觉剧情很赶，女主人设和感情线都没解释清楚，但画面和音乐都很好,6,嘟噜个脸,375073951,9.72959411449891
1919,5,好,10,跨级玩家,398371932,6.558628208940429
1920,4,新海诚，神！,10,bili_93513914132,521184555,3.998146429625644
1921,5,锁分好玩吗,10,单堆浮茨滴小狐狸,548412912,4.936632676121201
1922,6,二刷,10,narcissu_,30097109,5.0
1923,5,一般，画面精良但人物降智,6,zerplion,407471085,9.498899446843502
1924,5,只能说这个剧情比欧布奥特曼的原生之处也好不到那里去，特利迦和时王都比你好，现在我可以吹爆这两儿。两分给这个精美的画面。,4,江汉路真寻,520164857,7.299084686606626
1925,5,苟王看不懂,10,水水水水水水水嫩,589089436,5.969795851188888
